Region,Year,UrbanMin,UrbanMax,IndustryMin,IndustryMax
FR71,2050,0,0,68186,69067
FR72,2006,0,0,10822,10822
FR72,2007,0,0,10707,10707
FR72,2008,0,0,10592,10592
FR72,2009,0,0,10477,10477
FR72,2010,0,0,10362,10362
FR72,2011,0,0,10382,10382
FR72,2012,0,0,10402,10402
FR72,2013,0,0,10422,10422
FR72,2014,0,0,10442,10442
FR72,2015,0,0,10462,10462
FR72,2016,0,0,10549,10550
FR72,2017,0,0,10635,10638
FR72,2018,0,0,10722,10726
FR72,2019,0,0,10808,10813
FR72,2020,0,0,10895,10901
FR72,2021,0,0,10942,10949
FR72,2022,0,0,10988,10998
FR72,2023,0,0,11035,11046
FR72,2024,0,0,11082,11094
FR72,2025,0,0,11129,11143
FR72,2026,0,0,11181,11198
FR72,2027,0,0,11233,11253
FR72,2028,0,0,11286,11308
FR72,2029,0,0,11338,11363
FR72,2030,0,0,11391,11418
FR72,2031,0,0,11456,11488
FR72,2032,0,0,11521,11557
FR72,2033,0,0,11587,11627
FR72,2034,0,0,11652,11697
FR72,2035,0,0,11717,11767
FR72,2036,0,0,11787,11844
FR72,2037,0,0,11858,11920
FR72,2038,0,0,11928,11997
FR72,2039,0,0,11998,12073
FR72,2040,0,0,12068,12149
FR72,2041,0,0,12128,12216
FR72,2042,0,0,12189,12284
FR72,2043,0,0,12249,12351
FR72,2044,0,0,12310,12418
FR72,2045,0,0,12370,12485
FR72,2046,0,0,12430,12552
FR72,2047,0,0,12490,12619
FR72,2048,0,0,12550,12687
FR72,2049,0,0,12609,12754
FR72,2050,0,0,12669,12821
FR81,2006,0,0,16260,16260
FR81,2007,0,0,16374,16374
FR81,2008,0,0,16488,16488
FR81,2009,0,0,16602,16602
FR81,2010,0,0,16717,16717
FR81,2011,0,0,16890,16890
FR81,2012,0,0,17064,17064
FR81,2013,0,0,17238,17238
FR81,2014,0,0,17412,17412
FR81,2015,0,0,17586,17586
FR81,2016,0,0,17905,17909
FR81,2017,0,0,18224,18232
FR81,2018,0,0,18544,18555
FR81,2019,0,0,18863,18878
FR81,2020,0,0,19182,19201
FR81,2021,0,0,19437,19462
FR81,2022,0,0,19692,19722
FR81,2023,0,0,19946,19982
FR81,2024,0,0,20201,20243
FR81,2025,0,0,20456,20503
FR81,2026,0,0,20733,20790
FR81,2027,0,0,21010,21077
FR81,2028,0,0,21287,21364
FR81,2029,0,0,21564,21651
FR81,2030,0,0,21841,21938
FR81,2031,0,0,22156,22269
FR81,2032,0,0,22472,22601
FR81,2033,0,0,22788,22933
FR81,2034,0,0,23103,23264
FR81,2035,0,0,23419,23596
FR81,2036,0,0,23758,23959
FR81,2037,0,0,24098,24322
FR81,2038,0,0,24438,24685
FR81,2039,0,0,24777,25049
FR81,2040,0,0,25117,25412
FR81,2041,0,0,25442,25765
FR81,2042,0,0,25767,26117
FR81,2043,0,0,26092,26470
FR81,2044,0,0,26417,26823
FR81,2045,0,0,26743,27176
FR81,2046,0,0,27075,27542
FR81,2047,0,0,27407,27908
FR81,2048,0,0,27740,28274
FR81,2049,0,0,28072,28640
FR81,2050,0,0,28404,29006
FR82,2006,0,0,31870,31870
FR82,2007,0,0,31591,31591
FR82,2008,0,0,31312,31312
FR82,2009,0,0,31033,31033
FR82,2010,0,0,30754,30754
FR82,2011,0,0,31004,31004
FR82,2012,0,0,31254,31254
FR82,2013,0,0,31505,31505
FR82,2014,0,0,31755,31755
FR82,2015,0,0,32005,32005
FR82,2016,0,0,32468,32477
FR82,2017,0,0,32931,32950
FR82,2018,0,0,33394,33422
FR82,2019,0,0,33857,33894
FR82,2020,0,0,34320,34367
FR82,2021,0,0,34676,34737
FR82,2022,0,0,35033,35106
FR82,2023,0,0,35389,35476
FR82,2024,0,0,35746,35846
FR82,2025,0,0,36103,36215
FR82,2026,0,0,36484,36617
FR82,2027,0,0,36866,37019
FR82,2028,0,0,37247,37421
FR82,2029,0,0,37629,37824
FR82,2030,0,0,38011,38226
FR82,2031,0,0,38439,38685
FR82,2032,0,0,38868,39145
FR82,2033,0,0,39297,39605
FR82,2034,0,0,39726,40065
FR82,2035,0,0,40155,40525
FR82,2036,0,0,40612,41024
FR82,2037,0,0,41069,41523
FR82,2038,0,0,41527,42022
FR82,2039,0,0,41984,42522
FR82,2040,0,0,42442,43021
FR82,2041,0,0,42875,43500
FR82,2042,0,0,43307,43980
FR82,2043,0,0,43740,44460
FR82,2044,0,0,44173,44940
FR82,2045,0,0,44606,45419
FR82,2046,0,0,45045,45913
FR82,2047,0,0,45485,46408
FR82,2048,0,0,45924,46902
FR82,2049,0,0,46364,47396
FR82,2050,0,0,46803,47890
FR83,2006,0,0,1531,1531
FR83,2007,0,0,1567,1567
FR83,2008,0,0,1603,1603
FR83,2009,0,0,1638,1639
FR83,2010,0,0,1674,1675
FR83,2011,0,0,1693,1694
FR83,2012,0,0,1712,1714
FR83,2013,0,0,1732,1733
FR83,2014,0,0,1751,1752
FR83,2015,0,0,1770,1772
FR83,2016,0,0,1804,1807
FR83,2017,0,0,1839,1842
FR83,2018,0,0,1873,1878
FR83,2019,0,0,1908,1913
FR83,2020,0,0,1942,1949
FR83,2021,0,0,1971,1978
FR83,2022,0,0,2000,2008
FR83,2023,0,0,2028,2037
FR83,2024,0,0,2057,2067
FR83,2025,0,0,2086,2097
FR83,2026,0,0,2117,2130
FR83,2027,0,0,2149,2163
FR83,2028,0,0,2180,2195
FR83,2029,0,0,2212,2228
FR83,2030,0,0,2243,2261
FR83,2031,0,0,2279,2300
FR83,2032,0,0,2316,2338
FR83,2033,0,0,2352,2377
FR83,2034,0,0,2389,2415
FR83,2035,0,0,2425,2454
FR83,2036,0,0,2464,2496
FR83,2037,0,0,2503,2538
FR83,2038,0,0,2543,2580
FR83,2039,0,0,2582,2622
FR83,2040,0,0,2621,2664
FR83,2041,0,0,2660,2706
FR83,2042,0,0,2698,2748
FR83,2043,0,0,2736,2790
FR83,2044,0,0,2775,2831
FR83,2045,0,0,2813,2873
FR83,2046,0,0,2853,2917
FR83,2047,0,0,2893,2961
FR83,2048,0,0,2933,3005
FR83,2049,0,0,2973,3049
FR83,2050,0,0,3013,3092
